STEP,EVENTDATE,PROPERTYLOCATION,RESVNAMESOURCEID,USERID,STEP_OUTCOME
CHECKIN_INITIATED,2025-01-11,WLV,28833746.00000,11938895,
CHECKIN_INITIATED,2025-01-11,WLV,28834077.00000,18248294,
CHECKIN_INITIATED,2025-01-11,WLV,28834839.00000,20029720,
CHECKIN_INITIATED,2025-01-11,WLV,28834845.00000,15750905,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-11,WLV,28834928.00000,13195895,
CHECKIN_INITIATED,2025-01-11,WLV,28835040.00000,10276099,
CHECKIN_INITIATED,2025-01-11,WLV,28835163.00000,20029720,
CHECKIN_INITIATED,2025-01-11,WLV,28835186.00000,20115853,
CHECKIN_INITIATED,2025-01-11,WLV,28835394.00000,19470218,
CHECKIN_INITIATED,2025-01-11,WLV,28836174.00000,20116895,
CHECKIN_INITIATED,2025-01-11,WLV,28836201.00000,12385901,
CHECKIN_INITIATED,2025-01-12,WLV,28571671.00000,11029577,
CHECKIN_INITIATED,2025-01-12,WLV,28595334.00000,18756365,
CHECKIN_INITIATED,2025-01-12,WLV,28595666.00000,17804046,
CHECKIN_INITIATED,2025-01-12,WLV,28605759.00000,13478945,
CHECKIN_INITIATED,2025-01-12,WLV,28641775.00000,17228682,
CHECKIN_INITIATED,2025-01-12,WLV,28642095.00000,5204048,
CHECKIN_INITIATED,2025-01-12,WLV,28646787.00000,17567712,
CHECKIN_INITIATED,2025-01-12,WLV,28662347.00000,15566067,
CHECKIN_INITIATED,2025-01-12,WLV,28664876.00000,13952727,
CHECKIN_INITIATED,2025-01-12,WLV,28713439.00000,18842802,
CHECKIN_INITIATED,2025-01-12,WLV,28716232.00000,19910499,
CHECKIN_INITIATED,2025-01-12,WLV,28725317.00000,15221335,
CHECKIN_INITIATED,2025-01-12,WLV,28729156.00000,750036,
CHECKIN_INITIATED,2025-01-12,WLV,28731445.00000,129276,
CHECKIN_INITIATED,2025-01-12,WLV,28740149.00000,16295268,
CHECKIN_INITIATED,2025-01-12,WLV,28740311.00000,14511341,
CHECKIN_INITIATED,2025-01-12,WLV,28754214.00000,19102174,
CHECKIN_INITIATED,2025-01-12,WLV,28785053.00000,11686755,
CHECKIN_INITIATED,2025-01-12,WLV,28797060.00000,11058497,
CHECKIN_INITIATED,2025-01-12,WLV,28799477.00000,5206286,
CHECKIN_INITIATED,2025-01-12,WLV,28803234.00000,13760636,
CHECKIN_INITIATED,2025-01-12,WLV,28810378.00000,18809322,
CHECKIN_INITIATED,2025-01-12,WLV,28813783.00000,16787423,
CHECKIN_INITIATED,2025-01-12,WLV,28829090.00000,10656355,
CHECKIN_INITIATED,2025-01-12,WLV,28835938.00000,16942032,
CHECKIN_INITIATED,2025-01-12,WLV,28836039.00000,3007131,
CHECKIN_INITIATED,2025-01-12,WLV,28837371.00000,10275659,
CHECKIN_INITIATED,2025-01-12,WLV,28837915.00000,20029720,
CHECKIN_INITIATED,2025-01-13,WLV,27881628.00000,19404756,
CHECKIN_INITIATED,2025-01-13,WLV,28087552.00000,19457711,
CHECKIN_INITIATED,2025-01-13,WLV,28369305.00000,6527012,
CHECKIN_INITIATED,2025-01-13,WLV,28661795.00000,19124715,
CHECKIN_INITIATED,2025-01-13,WLV,28749739.00000,18754807,
CHECKIN_INITIATED,2025-01-13,WLV,28750101.00000,20108180,
CHECKIN_INITIATED,2025-01-13,WLV,28752018.00000,17049383,
CHECKIN_INITIATED,2025-01-13,WLV,28752843.00000,19101921,
CHECKIN_INITIATED,2025-01-13,WLV,28752865.00000,20122104,
CHECKIN_INITIATED,2025-01-13,WLV,28753010.00000,19102846,
CHECKIN_INITIATED,2025-01-13,WLV,28772972.00000,19799725,
CHECKIN_INITIATED,2025-01-13,WLV,28790834.00000,19704100,
CHECKIN_INITIATED,2025-01-13,WLV,28800893.00000,3147746,
CHECKIN_INITIATED,2025-01-13,WLV,28810025.00000,19843930,
CHECKIN_INITIATED,2025-01-13,WLV,28817663.00000,14172862,
CHECKIN_INITIATED,2025-01-13,WLV,28818034.00000,883336,
CHECKIN_INITIATED,2025-01-13,WLV,28820053.00000,5104941,
CHECKIN_INITIATED,2025-01-13,WLV,28823150.00000,11462969,
CHECKIN_INITIATED,2025-01-13,WLV,28840011.00000,14841181,
CHECKIN_INITIATED,2025-01-14,WLV,28155297.00000,7239983,
CHECKIN_INITIATED,2025-01-14,WLV,28707203.00000,17115614,
CHECKIN_INITIATED,2025-01-14,WLV,28749604.00000,18410134,
CHECKIN_INITIATED,2025-01-14,WLV,28749805.00000,20123830,
CHECKIN_INITIATED,2025-01-14,WLV,28750505.00000,20114270,
CHECKIN_INITIATED,2025-01-14,WLV,28750633.00000,20123884,
CHECKIN_INITIATED,2025-01-14,WLV,28753255.00000,20123886,
CHECKIN_INITIATED,2025-01-14,WLV,28753335.00000,20123788,
CHECKIN_INITIATED,2025-01-14,WLV,28753848.00000,20102467,
CHECKIN_INITIATED,2025-01-14,WLV,28795132.00000,13073646,
CHECKIN_INITIATED,2025-01-14,WLV,28839613.00000,20121565,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-14,WLV,28841656.00000,20123542,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-15,WLV,28636697.00000,18331859,
CHECKIN_INITIATED,2025-01-15,WLV,28710759.00000,10882585,
CHECKIN_INITIATED,2025-01-15,WLV,28730552.00000,20016078,
CHECKIN_INITIATED,2025-01-15,WLV,28753092.00000,20124501,
CHECKIN_INITIATED,2025-01-15,WLV,28821198.00000,9845659,
CHECKIN_INITIATED,2025-01-15,WLV,28830331.00000,20111791,
CHECKIN_INITIATED,2025-01-15,WLV,28831073.00000,13138249,
CHECKIN_INITIATED,2025-01-15,WLV,28837974.00000,16037824,
CHECKIN_INITIATED,2025-01-15,WLV,28838116.00000,18754719,
CHECKIN_INITIATED,2025-01-15,WLV,28838303.00000,3836086,
CHECKIN_INITIATED,2025-01-15,WLV,28839675.00000,15806375,
CHECKIN_INITIATED,2025-01-15,WLV,28840247.00000,19908122,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-15,WLV,28840596.00000,14117478,
CHECKIN_INITIATED,2025-01-15,WLV,28843192.00000,19452364,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-15,WLV,28843511.00000,8320486,
CHECKIN_INITIATED,2025-01-15,WLV,28843612.00000,17383674,
CHECKIN_INITIATED,2025-01-16,WLV,27942354.00000,18617540,
CHECKIN_INITIATED,2025-01-16,WLV,28070158.00000,13072717,
CHECKIN_INITIATED,2025-01-16,WLV,28539384.00000,14525336,
CHECKIN_INITIATED,2025-01-16,WLV,28549761.00000,19461940,
CHECKIN_INITIATED,2025-01-16,WLV,28551547.00000,16572512,
CHECKIN_INITIATED,2025-01-16,WLV,28644886.00000,9082640,
CHECKIN_INITIATED,2025-01-16,WLV,28657784.00000,16329882,
CHECKIN_INITIATED,2025-01-16,WLV,28667887.00000,18893629,
CHECKIN_INITIATED,2025-01-16,WLV,28707204.00000,7701,
CHECKIN_INITIATED,2025-01-16,WLV,28707206.00000,7748,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-16,WLV,28758874.00000,3777397,
CHECKIN_INITIATED,2025-01-16,WLV,28759014.00000,157695,
CHECKIN_INITIATED,2025-01-16,WLV,28764784.00000,19744484,
CHECKIN_INITIATED,2025-01-16,WLV,28784548.00000,5341955,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-16,WLV,28787920.00000,9990,
CHECKIN_INITIATED,2025-01-16,WLV,28796857.00000,19384886,
CHECKIN_INITIATED,2025-01-16,WLV,28800236.00000,17500545,
CHECKIN_INITIATED,2025-01-16,WLV,28805722.00000,10127517,
CHECKIN_INITIATED,2025-01-16,WLV,28832885.00000,20049970,
CHECKIN_INITIATED,2025-01-16,WLV,28842497.00000,10632177,
CHECKIN_INITIATED,2025-01-16,WLV,28844789.00000,20128230,
CHECKIN_INITIATED,2025-01-17,WLV,28128304.00000,5380356,
CHECKIN_INITIATED,2025-01-17,WLV,28405375.00000,6959200,
CHECKIN_INITIATED,2025-01-17,WLV,28451498.00000,18778860,
CHECKIN_INITIATED,2025-01-17,WLV,28559113.00000,2460957,
CHECKIN_INITIATED,2025-01-17,WLV,28567796.00000,17399322,
CHECKIN_INITIATED,2025-01-17,WLV,28634136.00000,18922189,
CHECKIN_INITIATED,2025-01-17,WLV,28639487.00000,5164803,
CHECKIN_INITIATED,2025-01-17,WLV,28642006.00000,11687264,
CHECKIN_INITIATED,2025-01-17,WLV,28647758.00000,14731342,
CHECKIN_INITIATED,2025-01-17,WLV,28648087.00000,14851652,
CHECKIN_INITIATED,2025-01-17,WLV,28650159.00000,5222444,
CHECKIN_INITIATED,2025-01-17,WLV,28723133.00000,9819721,
CHECKIN_INITIATED,2025-01-17,WLV,28725596.00000,16203324,
CHECKIN_INITIATED,2025-01-17,WLV,28726212.00000,17472146,
CHECKIN_INITIATED,2025-01-17,WLV,28763225.00000,17865853,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-17,WLV,28778773.00000,5592926,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-17,WLV,28781182.00000,1174119,
CHECKIN_INITIATED,2025-01-17,WLV,28781630.00000,18319689,
CHECKIN_INITIATED,2025-01-17,WLV,28796745.00000,10884089,
CHECKIN_INITIATED,2025-01-17,WLV,28797054.00000,20081915,
CHECKIN_INITIATED,2025-01-17,WLV,28812341.00000,18203625,
CHECKIN_INITIATED,2025-01-17,WLV,28812615.00000,6976416,
CHECKIN_INITIATED,2025-01-17,WLV,28813854.00000,19471955,
CHECKIN_INITIATED,2025-01-17,WLV,28813855.00000,19471955,
CHECKIN_INITIATED,2025-01-17,WLV,28824056.00000,14582177,
CHECKIN_INITIATED,2025-01-17,WLV,28826047.00000,2220524,
CHECKIN_INITIATED,2025-01-17,WLV,28831526.00000,11523871,
CHECKIN_INITIATED,2025-01-17,WLV,28832132.00000,10370352,
CHECKIN_INITIATED,2025-01-17,WLV,28835892.00000,16073989,
CHECKIN_INITIATED,2025-01-17,WLV,28838427.00000,20119694,
CHECKIN_INITIATED,2025-01-17,WLV,28839271.00000,17934904,
CHECKIN_INITIATED,2025-01-17,WLV,28841484.00000,16672469,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-17,WLV,28842803.00000,18511169,
CHECKIN_INITIATED,2025-01-17,WLV,28844223.00000,20125296,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-17,WLV,28844565.00000,17011310,
CHECKIN_INITIATED,2025-01-17,WLV,28845122.00000,20110992,
CHECKIN_INITIATED,2025-01-17,WLV,28845161.00000,15808899,
CHECKIN_INITIATED,2025-01-17,WLV,28846328.00000,19474769,
CHECKIN_INITIATED,2025-01-17,WLV,28847236.00000,1528806,
CHECKIN_INITIATED,2025-01-17,WLV,28848401.00000,20129946,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-17,WLV,28848765.00000,13684535,
CHECKIN_INITIATED,2025-01-17,WLV,28849274.00000,15384558,
CHECKIN_INITIATED,2025-01-17,WLV,28849705.00000,19744484,
CHECKIN_INITIATED,2025-01-17,WLV,28849803.00000,18791805,
CHECKIN_INITIATED,2025-01-17,WLV,28850064.00000,16173649,
CHECKIN_INITIATED,2025-01-17,WLV,28851033.00000,15841354,
CHECKIN_INITIATED,2025-01-17,WLV,28851064.00000,20131102,
CHECKIN_INITIATED,2025-01-17,WLV,28851250.00000,14185196,
CHECKIN_INITIATED,2025-01-17,WLV,28851651.00000,17091103,
CHECKIN_INITIATED,2025-01-17,WLV,28851940.00000,10380767,
CHECKIN_INITIATED,2025-01-18,WLV,27814536.00000,19617231,
CHECKIN_INITIATED,2025-01-18,WLV,27891064.00000,16303428,
CHECKIN_INITIATED,2025-01-18,WLV,28079554.00000,3697230,
CHECKIN_INITIATED,2025-01-18,WLV,28573910.00000,19861256,
CHECKIN_INITIATED,2025-01-18,WLV,28689438.00000,12247324,
CHECKIN_INITIATED,2025-01-18,WLV,28702318.00000,8553482,
CHECKIN_INITIATED,2025-01-18,WLV,28702319.00000,8553482,
CHECKIN_INITIATED,2025-01-18,WLV,28702680.00000,8553482,
CHECKIN_INITIATED,2025-01-18,WLV,28702681.00000,8553482,
CHECKIN_INITIATED,2025-01-18,WLV,28702682.00000,8553482,
CHECKIN_INITIATED,2025-01-18,WLV,28710773.00000,15851068,
CHECKIN_INITIATED,2025-01-18,WLV,28726680.00000,18216568,
CHECKIN_INITIATED,2025-01-18,WLV,28727277.00000,19886412,
CHECKIN_INITIATED,2025-01-18,WLV,28729212.00000,20015603,
CHECKIN_INITIATED,2025-01-18,WLV,28740445.00000,9718519,
CHECKIN_INITIATED,2025-01-18,WLV,28763532.00000,14389865,
CHECKIN_INITIATED,2025-01-18,WLV,28770263.00000,16429061,
CHECKIN_INITIATED,2025-01-18,WLV,28778912.00000,20060239,
CHECKIN_INITIATED,2025-01-18,WLV,28779191.00000,11164300,
CHECKIN_INITIATED,2025-01-18,WLV,28792662.00000,20134468,
CHECKIN_INITIATED,2025-01-18,WLV,28799202.00000,19080718,
CHECKIN_INITIATED,2025-01-18,WLV,28801002.00000,9712286,
CHECKIN_INITIATED,2025-01-18,WLV,28805252.00000,11982162,
CHECKIN_INITIATED,2025-01-18,WLV,28805400.00000,10504630,
CHECKIN_INITIATED,2025-01-18,WLV,28809255.00000,13251138,
CHECKIN_INITIATED,2025-01-18,WLV,28813582.00000,6015621,
CHECKIN_INITIATED,2025-01-18,WLV,28819265.00000,2386407,
CHECKIN_INITIATED,2025-01-18,WLV,28827834.00000,18005181,
CHECKIN_INITIATED,2025-01-18,WLV,28829290.00000,19578542,
CHECKIN_INITIATED,2025-01-18,WLV,28829839.00000,19471955,
CHECKIN_INITIATED,2025-01-18,WLV,28830779.00000,10228708,
CHECKIN_INITIATED,2025-01-18,WLV,28842029.00000,9412748,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-18,WLV,28844274.00000,20125657,
CHECKIN_INITIATED,2025-01-18,WLV,28845261.00000,20126327,
CHECKIN_INITIATED,2025-01-18,WLV,28846858.00000,13053598,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-18,WLV,28848441.00000,19048566,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-18,WLV,28848810.00000,8998447,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-18,WLV,28849826.00000,16247973,
CHECKIN_INITIATED,2025-01-18,WLV,28851761.00000,11105762,
CHECKIN_INITIATED,2025-01-18,WLV,28853011.00000,5501009,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-18,WLV,28853477.00000,14910378,
CHECKIN_INITIATED,2025-01-18,WLV,28853572.00000,15891633,
CHECKIN_INITIATED,2025-01-18,WLV,28853876.00000,17393757,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-18,WLV,28854034.00000,16434919,
CHECKIN_INITIATED,2025-01-18,WLV,28854464.00000,19919317,
CHECKIN_INITIATED,2025-01-19,WLV,28133156.00000,18985600,
CHECKIN_INITIATED,2025-01-19,WLV,28145962.00000,9069008,
CHECKIN_INITIATED,2025-01-19,WLV,28157756.00000,14671700,
CHECKIN_INITIATED,2025-01-19,WLV,28267947.00000,16857695,
CHECKIN_INITIATED,2025-01-19,WLV,28532703.00000,3463729,
CHECKIN_INITIATED,2025-01-19,WLV,28632349.00000,18009146,
CHECKIN_INITIATED,2025-01-19,WLV,28650839.00000,16485407,
CHECKIN_INITIATED,2025-01-19,WLV,28729065.00000,20015714,
CHECKIN_INITIATED,2025-01-19,WLV,28765854.00000,20050233,
CHECKIN_INITIATED,2025-01-19,WLV,28769457.00000,16332283,
CHECKIN_INITIATED,2025-01-19,WLV,28774085.00000,15109144,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-19,WLV,28808352.00000,17548359,
CHECKIN_INITIATED,2025-01-19,WLV,28808359.00000,19185294,
CHECKIN_INITIATED,2025-01-19,WLV,28813462.00000,1402333,
CHECKIN_INITIATED,2025-01-19,WLV,28815830.00000,17984632,
CHECKIN_INITIATED,2025-01-19,WLV,28816621.00000,19050311,
CHECKIN_INITIATED,2025-01-19,WLV,28825979.00000,8531431,
CHECKIN_INITIATED,2025-01-19,WLV,28836650.00000,19081473,
CHECKIN_INITIATED,2025-01-19,WLV,28841001.00000,17504242,
CHECKIN_INITIATED,2025-01-19,WLV,28843056.00000,13632756,
CHECKIN_INITIATED,2025-01-19,WLV,28848363.00000,20129750,
CHECKIN_INITIATED,2025-01-19,WLV,28851269.00000,10502239,
CHECKIN_INITIATED,2025-01-19,WLV,28853062.00000,19357398,
CHECKIN_INITIATED,2025-01-19,WLV,28854102.00000,18108312,
CHECKIN_INITIATED,2025-01-19,WLV,28854436.00000,12360322,
CHECKIN_INITIATED,2025-01-19,WLV,28857206.00000,10049534,
CHECKIN_INITIATED,2025-01-19,WLV,28857882.00000,17090577,
CHECKIN_INITIATED,2025-01-20,WLV,27924268.00000,15623514,
CHECKIN_INITIATED,2025-01-20,WLV,27991308.00000,19716173,
CHECKIN_INITIATED,2025-01-20,WLV,27991315.00000,16056414,
CHECKIN_INITIATED,2025-01-20,WLV,28451542.00000,19128108,
CHECKIN_INITIATED,2025-01-20,WLV,28541435.00000,7328793,
CHECKIN_INITIATED,2025-01-20,WLV,28685883.00000,19970278,
CHECKIN_INITIATED,2025-01-20,WLV,28690716.00000,17900482,
CHECKIN_INITIATED,2025-01-20,WLV,28690717.00000,17900459,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-20,WLV,28690721.00000,20139234,
CHECKIN_INITIATED,2025-01-20,WLV,28690726.00000,9406020,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-20,WLV,28690731.00000,20138560,
CHECKIN_INITIATED,2025-01-20,WLV,28690736.00000,20139072,
CHECKIN_INITIATED,2025-01-20,WLV,28690741.00000,20139030,
CHECKIN_INITIATED,2025-01-20,WLV,28690742.00000,17997223,
CHECKIN_INITIATED,2025-01-20,WLV,28690751.00000,20139939,
CHECKIN_INITIATED,2025-01-20,WLV,28690755.00000,19005196,
CHECKIN_INITIATED,2025-01-20,WLV,28702291.00000,10504960,
CHECKIN_INITIATED,2025-01-20,WLV,28756570.00000,20139969,
CHECKIN_INITIATED,2025-01-20,WLV,28779456.00000,20060744,
CHECKIN_INITIATED,2025-01-20,WLV,28783270.00000,18012992,
CHECKIN_INITIATED,2025-01-20,WLV,28783655.00000,20139644,
CHECKIN_INITIATED,2025-01-20,WLV,28783692.00000,20065199,
CHECKIN_INITIATED,2025-01-20,WLV,28783695.00000,20065202,
CHECKIN_INITIATED,2025-01-20,WLV,28784136.00000,20140538,
CHECKIN_INITIATED,2025-01-20,WLV,28784435.00000,20137221,
CHECKIN_INITIATED,2025-01-20,WLV,28784704.00000,7396735,
CHECKIN_INITIATED,2025-01-20,WLV,28784724.00000,20108832,
CHECKIN_INITIATED,2025-01-20,WLV,28784877.00000,20066478,
CHECKIN_INITIATED,2025-01-20,WLV,28786454.00000,20135987,
CHECKIN_INITIATED,2025-01-20,WLV,28805661.00000,6262242,
CHECKIN_INITIATED,2025-01-20,WLV,28810247.00000,36197,
CHECKIN_INITIATED,2025-01-20,WLV,28816339.00000,9209529,
CHECKIN_INITIATED,2025-01-20,WLV,28835612.00000,18155496,
CHECKIN_INITIATED,2025-01-20,WLV,28847298.00000,19232428,
CHECKIN_INITIATED,2025-01-20,WLV,28857743.00000,2109906,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-20,WLV,28858121.00000,16291176,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-20,WLV,28859339.00000,10114327,
CHECKIN_INITIATED,2025-01-20,WLV,28859986.00000,20035889,
CHECKIN_INITIATED,2025-01-21,WLV,28672569.00000,15544905,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-21,WLV,28779307.00000,10277925,
CHECKIN_INITIATED,2025-01-21,WLV,28779374.00000,20140094,
CHECKIN_INITIATED,2025-01-21,WLV,28783227.00000,17914405,
CHECKIN_INITIATED,2025-01-21,WLV,28783465.00000,16637515,
CHECKIN_INITIATED,2025-01-21,WLV,28783788.00000,18012079,
CHECKIN_INITIATED,2025-01-21,WLV,28783896.00000,20133511,
CHECKIN_INITIATED,2025-01-21,WLV,28783951.00000,20065622,
CHECKIN_INITIATED,2025-01-21,WLV,28784104.00000,20065813,
CHECKIN_INITIATED,2025-01-21,WLV,28784181.00000,11175312,
CHECKIN_INITIATED,2025-01-21,WLV,28784198.00000,17913923,
CHECKIN_INITIATED,2025-01-21,WLV,28794511.00000,18641054,
CHECKIN_INITIATED,2025-01-21,WLV,28808316.00000,20138868,
CHECKIN_INITIATED,2025-01-21,WLV,28808428.00000,20141084,
CHECKIN_INITIATED,2025-01-21,WLV,28836913.00000,2660613,
CHECKIN_INITIATED,2025-01-21,WLV,28841545.00000,12242923,
CHECKIN_INITIATED,2025-01-21,WLV,28843763.00000,7021628,
CHECKIN_INITIATED,2025-01-21,WLV,28861284.00000,12209687,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-22,WLV,27804211.00000,72107,
CHECKIN_INITIATED,2025-01-22,WLV,28152571.00000,11705866,
CHECKIN_INITIATED,2025-01-22,WLV,28569529.00000,1159981,
CHECKIN_INITIATED,2025-01-22,WLV,28569531.00000,1159982,
CHECKIN_INITIATED,2025-01-22,WLV,28706206.00000,10524117,
CHECKIN_INITIATED,2025-01-22,WLV,28711286.00000,8796470,
CHECKIN_INITIATED,2025-01-22,WLV,28733378.00000,20019817,
CHECKIN_INITIATED,2025-01-22,WLV,28733718.00000,15496808,
CHECKIN_INITIATED,2025-01-22,WLV,28756085.00000,16304084,
CHECKIN_INITIATED,2025-01-22,WLV,28775898.00000,16583830,
CHECKIN_INITIATED,2025-01-22,WLV,28836510.00000,20099622,
CHECKIN_INITIATED,2025-01-22,WLV,28841944.00000,16661195,
CHECKIN_INITIATED,2025-01-22,WLV,28857942.00000,8412681,
CHECKIN_INITIATED,2025-01-22,WLV,28860107.00000,14598835,
CHECKIN_INITIATED,2025-01-22,WLV,28862999.00000,16794085,
CHECKIN_INITIATED,2025-01-22,WLV,28863987.00000,1159982,
CHECKIN_INITIATED,2025-01-22,WLV,28864324.00000,19834732,
CHECKIN_INITIATED,2025-01-22,WLV,28864859.00000,10524117,
CHECKIN_INITIATED,2025-01-23,WLV,27881596.00000,13596324,
CHECKIN_INITIATED,2025-01-23,WLV,28032729.00000,7163377,
CHECKIN_INITIATED,2025-01-23,WLV,28041982.00000,19738790,
CHECKIN_INITIATED,2025-01-23,WLV,28612329.00000,3640901,
CHECKIN_INITIATED,2025-01-23,WLV,28736870.00000,5114321,
CHECKIN_INITIATED,2025-01-23,WLV,28805520.00000,15817625,
CHECKIN_INITIATED,2025-01-23,WLV,28820850.00000,18413768,
CHECKIN_INITIATED,2025-01-23,WLV,28825180.00000,180358,
CHECKIN_INITIATED,2025-01-23,WLV,28843975.00000,15922782,
CHECKIN_INITIATED,2025-01-23,WLV,28849983.00000,11285301,
CHECKIN_INITIATED,2025-01-23,WLV,28850234.00000,20130741,
CHECKIN_INITIATED,2025-01-23,WLV,28854148.00000,7975098,
CHECKIN_INITIATED,2025-01-23,WLV,28855021.00000,17875998,
CHECKIN_INITIATED,2025-01-23,WLV,28865340.00000,20145380,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-23,WLV,28866641.00000,18481186,
CHECKIN_INITIATED,2025-01-23,WLV,28866642.00000,18481186,
CHECKIN_INITIATED,2025-01-24,WLV,27497270.00000,12525104,
CHECKIN_INITIATED,2025-01-24,WLV,27882423.00000,17248216,
CHECKIN_INITIATED,2025-01-24,WLV,28141021.00000,2914947,
CHECKIN_INITIATED,2025-01-24,WLV,28536616.00000,20146921,
CHECKIN_INITIATED,2025-01-24,WLV,28544718.00000,19547904,
CHECKIN_INITIATED,2025-01-24,WLV,28550783.00000,8730702,
CHECKIN_INITIATED,2025-01-24,WLV,28570672.00000,14350250,
CHECKIN_INITIATED,2025-01-24,WLV,28574760.00000,19862230,
CHECKIN_INITIATED,2025-01-24,WLV,28601847.00000,8148734,
CHECKIN_INITIATED,2025-01-24,WLV,28604823.00000,11604763,
CHECKIN_INITIATED,2025-01-24,WLV,28641499.00000,5487562,
CHECKIN_INITIATED,2025-01-24,WLV,28672682.00000,11974047,
CHECKIN_INITIATED,2025-01-24,WLV,28687494.00000,19971530,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-24,WLV,28700920.00000,18451435,
CHECKIN_INITIATED,2025-01-24,WLV,28705231.00000,19137072,
CHECKIN_INITIATED,2025-01-24,WLV,28726469.00000,570783,
CHECKIN_INITIATED,2025-01-24,WLV,28734903.00000,7765048,
CHECKIN_INITIATED,2025-01-24,WLV,28775516.00000,11280705,
CHECKIN_INITIATED,2025-01-24,WLV,28775671.00000,1135268,
CHECKIN_INITIATED,2025-01-24,WLV,28780718.00000,9846083,
CHECKIN_INITIATED,2025-01-24,WLV,28797334.00000,889187,
CHECKIN_INITIATED,2025-01-24,WLV,28806317.00000,15986065,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-24,WLV,28806825.00000,1172951,
CHECKIN_INITIATED,2025-01-24,WLV,28809943.00000,13741548,
CHECKIN_INITIATED,2025-01-24,WLV,28810508.00000,11438449,
CHECKIN_INITIATED,2025-01-24,WLV,28812861.00000,7012932,
CHECKIN_INITIATED,2025-01-24,WLV,28813273.00000,13805439,
CHECKIN_INITIATED,2025-01-24,WLV,28815446.00000,9486975,
CHECKIN_INITIATED,2025-01-24,WLV,28816261.00000,10505739,
CHECKIN_INITIATED,2025-01-24,WLV,28823453.00000,7006394,
CHECKIN_INITIATED,2025-01-24,WLV,28831472.00000,17999506,
CHECKIN_INITIATED,2025-01-24,WLV,28839073.00000,7749125,
CHECKIN_INITIATED,2025-01-24,WLV,28847632.00000,6435424,
CHECKIN_INITIATED,2025-01-24,WLV,28847821.00000,11558869,
CHECKIN_INITIATED,2025-01-24,WLV,28859934.00000,15745498,
CHECKIN_INITIATED,2025-01-24,WLV,28860855.00000,13741548,
CHECKIN_INITIATED,2025-01-24,WLV,28864148.00000,989697,
CHECKIN_INITIATED,2025-01-24,WLV,28866238.00000,20145205,
CHECKIN_INITIATED,2025-01-24,WLV,28867135.00000,20150647,
CHECKIN_INITIATED,2025-01-24,WLV,28867483.00000,18103689,
CHECKIN_INITIATED,2025-01-24,WLV,28868028.00000,18818353,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-24,WLV,28868616.00000,18133265,
CHECKIN_INITIATED,2025-01-24,WLV,28868977.00000,20148098,
CHECKIN_INITIATED,2025-01-24,WLV,28870483.00000,20029720,
CHECKIN_INITIATED,2025-01-24,WLV,28871175.00000,19361656,
CHECKIN_INITIATED,2025-01-25,WLV,28544098.00000,17016343,
CHECKIN_INITIATED,2025-01-25,WLV,28646479.00000,5295895,
CHECKIN_INITIATED,2025-01-25,WLV,28687487.00000,19971527,CHECKIN_INELIGIBLE
CHECKIN_INITIATED,2025-01-25,WLV,28704256.00000,19144425,
CHECKIN_INITIATED,2025-01-25,WLV,28749287.00000,10953876,
CHECKIN_INITIATED,2025-01-25,WLV,28773523.00000,3666788,
CHECKIN_INITIATED,2025-01-25,WLV,28778881.00000,14171328,
CHECKIN_INITIATED,2025-01-25,WLV,28787308.00000,10722184,
CHECKIN_INITIATED,2025-01-25,WLV,28801533.00000,18400149,
CHECKIN_INITIATED,2025-01-25,WLV,28803638.00000,17468735,
CHECKIN_INITIATED,2025-01-25,WLV,28818758.00000,19799408,
